GEN_NUMB;BEST_FITNESS;MID_FITNESS;WORST_FITNESS
938;425;291;0;
939;458;263;0;
940;457;278;0;
941;435;258;0;
942;432;290;0;
943;438;292;0;
944;424;304;0;
945;433;304;0;
946;414;261;0;
947;468;245;0;
948;469;275;0;
949;426;302;0;
950;423;293;0;
951;443;278;0;
952;458;273;0;
953;412;267;0;
954;484;272;0;
955;421;291;0;
956;440;277;0;
957;444;303;0;
958;441;289;0;
959;442;290;0;
960;431;255;-3.402823E+38;
961;456;266;0;
962;412;270;0;
963;460;279;0;
964;430;265;0;
965;461;287;0;
966;417;270;0;
967;424;289;0;
968;437;247;0;
969;429;274;0;
970;428;281;0;
971;424;300;0;
972;446;289;0;
973;447;295;0;
974;434;276;0;
975;430;267;0;
976;438;286;0;
977;444;305;0;
978;476;283;0;
979;493;297;0;
980;440;285;0;
981;452;303;0;
982;416;270;0;
983;454;272;0;
984;449;289;0;
985;435;260;0;
986;426;273;0;
987;427;307;-3.402823E+38;
988;410;273;0;
989;437;275;0;
990;412;292;0;
991;463;271;0;
992;422;249;0;
993;446;274;0;
994;445;262;0;
995;459;315;0;
996;410;282;0;
997;447;294;0;
998;438;269;0;
999;411;277;0;
1000;435;297;0;
1001;426;276;0;
1002;421;259;0;
1003;435;269;0;
1004;425;274;0;
1005;431;271;0;
1006;435;272;0;
1007;436;275;0;
1008;436;280;0;
1009;419;262;0;
1010;432;265;0;
1011;455;280;0;
1012;481;298;0;
1013;477;295;0;
1014;417;251;0;
1015;410;276;0;
1016;424;283;0;
1017;440;268;0;
1018;434;292;0;
1019;449;278;0;
1020;436;273;0;
1021;431;276;0;
1022;463;235;0;
1023;443;276;0;
1024;464;274;0;
1025;448;266;0;
1026;433;259;0;
1027;428;284;0;
1028;440;282;0;
1029;433;278;0;
1030;476;274;0;
1031;431;281;0;
1032;488;276;0;
1033;438;270;0;
1034;421;262;0;
1035;404;259;0;
1036;435;273;0;
1037;446;285;0;
1038;419;271;0;
1039;485;267;0;
1040;424;302;0;
1041;421;267;0;
1042;439;286;0;
1043;454;278;0;
1044;437;286;0;
1045;421;276;0;
1046;435;277;0;
1047;454;293;0;
1048;437;284;0;
1049;411;253;0;
1050;434;258;0;
1051;429;286;0;
1052;408;295;0;
1053;451;280;0;
1054;441;265;0;
1055;412;264;0;
1056;443;288;0;
1057;430;271;0;
1058;447;288;0;
1059;474;273;0;
1060;430;291;0;
1061;436;281;0;
1062;461;280;0;
1063;421;268;0;
1064;447;286;0;
1065;440;287;0;
1066;429;249;0;
1067;437;288;0;
1068;440;312;0;
1069;443;273;0;
1070;422;300;0;
1071;437;303;0;
1072;436;269;0;
1073;449;287;0;
1074;439;295;0;
1075;471;278;0;
1076;443;299;0;
1077;419;255;0;
1078;432;293;0;
1079;447;264;0;
1080;451;266;0;
1081;431;293;0;
1082;427;282;0;
1083;465;292;0;
1084;439;301;0;
1085;444;260;0;
1086;430;254;0;
1087;434;277;0;
1088;415;276;0;
1089;403;263;0;
1090;433;282;0;
1091;424;266;0;
1092;448;267;0;
1093;467;285;0;
1094;421;279;0;
1095;437;274;0;
1096;429;265;0;
1097;445;274;0;
1098;438;278;0;
1099;434;295;0;
1100;423;269;0;
1101;429;259;0;
1102;463;284;0;
1103;445;259;0;
1104;469;307;0;
1105;447;295;0;
1106;429;284;0;
1107;492;277;0;
1108;412;300;0;
1109;446;295;0;
1110;451;260;0;
1111;468;311;0;
1112;449;278;0;
1113;403;267;0;
1114;457;273;0;
1115;436;286;0;
1116;430;265;0;
1117;420;253;0;
1118;446;264;0;
1119;431;272;0;
1120;444;260;0;
1121;410;255;0;
1122;421;271;0;
1123;456;283;0;
1124;445;288;0;
1125;438;284;0;
1126;427;264;0;
1127;475;272;0;
1128;444;299;0;
1129;440;284;0;
1130;442;312;0;
1131;470;293;0;
1132;424;286;0;
1133;433;313;0;
1134;410;254;0;
1135;423;254;0;
1136;444;289;0;
1137;439;283;0;
1138;453;276;0;
1139;476;249;0;
1140;430;264;0;
1141;436;287;0;
1142;416;274;0;
1143;436;285;0;
1144;426;257;0;
1145;431;253;0;
1146;418;274;0;
1147;425;270;0;
1148;465;280;0;
1149;427;300;0;
1150;430;255;0;
1151;417;296;0;
1152;440;278;0;
1153;426;280;0;
1154;439;282;0;
1155;449;276;0;
1156;451;290;0;
1157;483;270;0;
1158;443;245;0;
1159;443;260;0;
1160;460;258;0;
1161;427;267;0;
1162;448;283;0;
1163;434;275;0;
1164;441;273;0;
1165;437;248;0;
1166;451;256;0;
1167;442;293;0;
1168;416;277;0;
1169;479;264;0;
1170;439;274;0;
1171;425;288;0;
1172;415;256;0;
1173;452;264;0;
1174;435;247;0;
1175;449;285;0;
1176;452;275;0;
1177;476;280;0;
1178;440;273;0;
1179;434;269;0;
1180;456;268;0;
1181;448;270;0;
1182;421;298;0;
1183;442;302;0;
1184;437;272;0;
1185;451;267;0;
1186;440;269;0;
1187;442;267;0;
1188;440;324;0;
1189;477;305;0;
1190;443;260;0;
1191;458;286;0;
1192;455;283;0;
1193;441;251;0;
1194;456;260;0;
1195;436;252;0;
1196;449;285;0;
1197;438;296;0;
1198;440;278;0;
1199;463;286;0;
1200;445;274;0;
1201;437;258;0;
1202;435;286;0;
1203;448;287;0;
1204;460;275;0;
1205;461;278;0;
1206;410;264;0;
1207;421;280;0;
1208;461;265;0;
1209;433;294;0;
1210;459;290;0;
1211;430;272;0;
1212;419;261;0;
1213;422;269;0;
1214;456;265;0;
1215;454;285;0;
1216;426;292;0;
1217;448;282;0;
1218;428;297;0;
1219;431;267;0;
1220;438;305;0;
1221;424;278;0;
1222;459;290;0;
1223;420;250;0;
1224;447;288;0;
1225;440;288;0;
1226;448;296;0;
1227;443;281;0;
1228;476;261;0;
1229;448;288;0;
1230;439;273;0;
1231;484;269;0;
1232;431;244;0;
1233;437;273;0;
1234;514;279;0;
1235;439;250;0;
1236;445;283;0;
1237;470;278;0;
1238;418;276;0;
1239;418;279;0;
1240;420;276;0;
1241;417;285;0;
1242;451;279;0;
1243;433;267;0;
1244;464;285;0;
1245;459;286;0;
1246;436;274;0;
1247;432;263;0;
1248;411;281;0;
1249;492;262;0;
1250;427;252;0;
1251;444;288;0;
1252;434;295;0;
1253;443;289;0;
1254;443;293;0;
1255;466;270;0;
1256;419;263;-3.402823E+38;
1257;410;269;0;
1258;424;271;0;
1259;458;272;0;
1260;454;265;0;
1261;453;284;0;
1262;445;270;0;
1263;449;287;0;
1264;458;288;0;
1265;439;265;0;
1266;433;295;0;
1267;437;255;0;
1268;411;287;0;
1269;440;284;0;
1270;428;274;0;
1271;469;294;0;
1272;441;278;0;
1273;437;275;0;
1274;441;288;0;
1275;419;293;0;
1276;470;265;0;
1277;491;268;0;
1278;419;283;0;
1279;425;259;0;
1280;421;260;-3.402823E+38;
1281;423;272;0;
1282;436;306;0;
1283;444;261;0;
1284;463;275;0;
1285;441;297;0;
1286;444;282;0;
1287;423;269;0;
1288;434;299;0;
1289;482;286;-3.402823E+38;
1290;444;288;0;
1291;472;286;0;
1292;470;289;0;
1293;463;275;0;
1294;437;266;0;
1295;419;267;0;
1296;420;274;0;
1297;417;283;0;
1298;434;272;0;
1299;435;267;0;
1300;445;265;0;
1301;442;311;0;
1302;436;276;0;
1303;424;273;0;
1304;435;285;-3.402823E+38;
1305;430;307;0;
1306;441;226;0;
1307;463;290;0;
1308;424;287;0;
1309;424;292;0;
1310;425;283;0;
1311;417;284;0;
1312;453;291;0;
1313;430;247;0;
1314;433;295;0;
1315;462;282;0;
1316;428;273;0;
1317;428;248;0;
1318;443;277;0;
1319;447;295;0;
1320;441;265;0;
1321;452;260;0;
1322;432;281;0;
1323;415;268;0;
1324;435;266;0;
1325;423;244;0;
1326;430;271;0;
1327;464;241;0;
1328;432;295;0;
1329;422;244;0;
1330;443;282;0;
1331;467;284;0;
1332;438;273;0;
1333;445;287;0;
1334;446;253;0;
1335;436;272;0;
1336;425;252;0;
1337;453;302;0;
1338;440;294;0;
1339;454;300;-3.402823E+38;
1340;416;291;0;
1341;470;262;0;
1342;465;266;0;
1343;428;288;0;
1344;456;280;0;
1345;455;271;0;
1346;418;292;0;
1347;450;303;0;
1348;449;275;0;
1349;438;269;0;
1350;442;283;0;
1351;434;278;0;
1352;431;276;0;
1353;427;279;0;
1354;450;296;0;
1355;435;302;0;
1356;431;260;-3.402823E+38;
1357;444;265;0;
1358;449;299;0;
1359;434;292;0;
1360;452;254;0;
1361;417;277;0;
1362;445;305;0;
1363;430;285;0;
1364;450;291;0;
1365;461;268;0;
1366;436;272;0;
1367;429;263;0;
1368;464;274;0;
1369;461;304;0;
1370;434;279;0;
1371;432;289;0;
1372;474;264;0;
1373;448;313;0;
1374;433;286;0;
1375;409;257;0;
1376;430;265;0;
1377;429;268;0;
1378;428;282;0;
1379;405;246;0;
1380;432;260;0;
1381;636;262;0;
1382;437;262;0;
1383;507;287;0;
1384;444;282;0;
1385;420;252;0;
1386;446;303;0;
1387;425;293;0;
1388;480;302;0;
1389;416;269;0;
1390;429;305;0;
1391;429;267;0;
1392;435;291;0;
1393;412;270;0;
1394;421;305;0;
1395;412;264;0;
1396;443;307;0;
1397;424;312;0;
1398;426;301;0;
1399;426;263;0;
1400;429;314;0;
1401;415;257;0;
1402;445;287;0;
1403;416;253;0;
1404;429;287;0;
1405;447;303;0;
1406;496;293;0;
1407;435;267;0;
1408;435;285;0;
1409;452;274;0;
1410;447;273;0;
1411;417;267;0;
1412;448;292;0;
1413;457;301;0;
1414;460;279;0;
1415;444;275;0;
1416;417;278;0;
1417;443;285;0;
1418;440;289;0;
1419;417;258;0;
1420;456;291;0;
1421;408;274;0;
1422;426;285;0;
1423;445;276;0;
1424;445;280;-3.402823E+38;
1425;422;257;0;
1426;429;278;0;
1427;444;293;0;
1428;433;298;0;
1429;459;284;0;
1430;421;287;0;
1431;437;269;0;
1432;439;297;0;
1433;435;284;0;
1434;461;282;0;
1435;504;288;0;
1436;490;296;0;
1437;416;281;0;
1438;457;297;0;
1439;435;291;0;
1440;450;264;0;
1441;416;255;0;
1442;445;268;0;
1443;421;257;0;
1444;447;295;0;
1445;450;296;0;
1446;419;271;0;
1447;409;249;0;
1448;418;257;0;
1449;473;304;0;
1450;459;279;0;
1451;469;265;0;
1452;465;285;0;
